2023-09-01 13:53:57,853 INFO    Thread-252 (_run_job):21991 [wandb_setup.py:_flush():76] Current SDK version is 0.15.9
2023-09-01 13:53:59,702 INFO    Thread-252 (_run_job):21991 [wandb_run.py:_finish():1894] finishing run ftmoztl/ctr-prediction/2qrb7zlp
2023-09-01 13:53:59,702 ERROR   Thread-252 (_run_job):21991 [jupyter.py:save_history():437] Run pip install nbformat to save notebook history
2023-09-01 13:53:59,702 INFO    Thread-252 (_run_job):21991 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-09-01 13:53:59,702 INFO    Thread-252 (_run_job):21991 [wandb_init.py:_jupyter_teardown():452] cleaning up jupyter logic
2023-09-01 13:53:59,702 INFO    Thread-252 (_run_job):21991 [wandb_run.py:_atexit_cleanup():2128] got exitcode: 0
2023-09-01 13:53:59,702 INFO    Thread-252 (_run_job):21991 [wandb_run.py:_restore():2111] restore
2023-09-01 13:53:59,702 INFO    Thread-252 (_run_job):21991 [wandb_run.py:_restore():2117] restore done
2023-09-01 13:54:02,894 INFO    Thread-252 (_run_job):21991 [wandb_run.py:_footer_history_summary_info():3481] rendering history
2023-09-01 13:54:02,895 INFO    Thread-252 (_run_job):21991 [wandb_run.py:_footer_history_summary_info():3513] rendering summary
2023-09-01 13:54:02,903 INFO    Thread-252 (_run_job):21991 [wandb_run.py:_footer_sync_info():3440] logging synced files
